timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2040-12-08 10:00:00;59.73;82.36;38.76;7.64;7;82;40;0.0;93.993;80.0;0.0670890302267609;0.9369999999999996;2.905137867532729;-0.111504898412781;1.0222482108026882;0.3026468662620467;124.82;2.690943572688086;1.5656651556114989;0.435036015593531;0.3523585378594898
2040-12-08 11:00:00;57.87;81.05;38.77;7.64;7;81;40;0.0;89.4080820106;80.0;0.0;0.0;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 12:00:00;57.15;80.67;38.81;7.64;7;80;40;0.0;89.4080820106;80.0;0.0;0.0;2.9762223090178583;-0.1140870223007308;1.0218594780045358;0.3010127315484098;124.82;2.6909435726880875;1.5656651556114982;0.435053025194775;0.3523585378594898
2040-12-08 13:00:00;56.54;81.1;38.92;7.64;7;81;40;0.0;93.7176470588;80.0;0.0265239155608971;0.9369999999999964;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 14:00:00;57.54;81.51;38.79;7.64;7;81;40;0.0;97.3464285714;80.0;0.163951136745739;1.0225660920346236;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 15:00:00;57.33;81.48;38.63;7.64;7;81;40;0.0;99.8952781674;80.0;0.2065728435703876;0.8067403205062079;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 16:00:00;58.62;81.23;38.71;7.64;7;81;40;0.0;99.8952781674;80.0;0.2277118537299423;0.7300862221902915;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 17:00:00;57.81;81.08;38.72;7.64;7;81;40;0.0;99.8952781674;80.0;0.2320707160091424;0.7300862221902914;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 18:00:00;58.01;80.71;38.78;7.64;7;80;40;0.0;99.8952781674;80.0;0.2343962715015023;0.7435356034304308;2.9762223090178583;-0.1140870223007308;1.0218594780045358;0.3010127315484098;124.82;2.6909435726880875;1.5656651556114982;0.435053025194775;0.3523585378594898
2040-12-08 19:00:00;55.95;79.63;38.81;7.64;7;79;40;0.0;99.8952781674;80.0;0.222224785747801;0.8360985500352703;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
