date;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2019-03-27 15:00:00;47.05;76.63;38.54;7.65;7;76;40;0.0;39.47;21.82;0.447387765;0.724097443;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-27 16:00:00;48.31;76.79;38.54;7.65;7;76;40;0.0;39.18;21.82;0.471828502;0.727049208;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-27 17:00:00;48.98;76.57;38.56;7.65;7;76;40;0.0;41.49;21.82;0.49905476;0.727899914;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-27 18:00:00;49.08;76.71;38.67;7.65;7;76;40;0.0;44.17;21.82;0.520759866;0.725232684;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-27 19:00:00;48.61;77.59;38.75;7.65;7;77;40;0.0;47.91;21.82;0.52711753;0.724390418;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-27 20:00:00;48.12;79.11;38.66;7.65;7;79;40;0.0;43.99;21.82;0.52979461;0.726407693;3.0120498432855713;-0.11521164777987662;1.0217064677179493;0.30021997783769167;84.07;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2019-03-27 21:00:00;48.31;80.79;38.52;7.65;7;80;40;0.0;41.22;21.82;0.534316836;0.729254109;2.9762223090178583;-0.11408702230073081;1.0218594780045358;0.30101273154840985;84.07;2.6909435726880875;1.5656651556114982;0.435053025194775;0.3523585378594898
2019-03-27 22:00:00;47.29;81.83;38.4;7.65;7;81;40;0.0;40.83;21.82;0.535499039;0.727070403;2.9407817816566135;-0.11289101749744108;1.0219646829749014;0.30181483713736046;84.07;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2019-03-27 23:00:00;44.75;81.72;38.26;7.65;7;81;40;0.0;36.92;21.82;0.53084422;0.721642571;2.9407817816566135;-0.11289101749744108;1.0219646829749014;0.30181483713736046;84.07;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2019-03-28 00:00:00;43.73;81.18;38.14;7.5;7;81;40;0.0;32.73;21.82;0.522946338;0.71567842;2.9407817816566135;-0.11289101749744108;1.0219646829749014;0.30181483713736046;84.07;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2019-03-28 01:00:00;42.34;79.8;38.07;7.5;7;79;40;0.0;33.67;21.82;0.521782202;0.714720045;3.0120498432855713;-0.11521164777987662;1.0217064677179493;0.30021997783769167;84.07;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2019-03-28 02:00:00;41.58;78.43;38.09;7.5;7;78;40;0.0;33.38;21.82;0.519794611;0.708865713;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-28 03:00:00;41.34;77.77;38.12;7.5;7;77;40;0.0;33.29;21.82;0.527216894;0.710172786;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-28 04:00:00;43.23;77.51;38.19;7.5;7;77;40;0.0;33.12;21.82;0.53862496;0.714591117;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-28 05:00:00;47.75;76.95;38.14;7.5;7;76;40;0.0;36.67;21.82;0.555325569;0.72140482;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 06:00:00;53.05;76.58;38.15;7.5;7;76;40;0.0;44.48;21.82;0.562675924;0.720457329;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 07:00:00;54.2;76.63;38.18;7.5;7;76;40;0.0;49.13;21.82;0.547434159;0.72190389;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 08:00:00;50.72;76.5;38.35;7.5;7;76;40;0.0;48.79;21.82;0.520200121;0.723981559;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 09:00:00;48.02;76.5;38.35;7.5;7;76;40;0.0;46.78;21.82;0.485746759;0.725150004;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 10:00:00;45.8;76.41;38.6;7.5;7;76;40;0.0;44.12;21.82;0.458322329;0.722131657;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 11:00:00;43.83;76.52;38.49;7.5;7;76;40;8.887099210929228e-06;43.36;21.82;0.449033181;0.720065876;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 12:00:00;41.94;76.6;38.38;7.5;7;76;40;0.0;42.54;21.82;0.456076338;0.71750585;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 13:00:00;41.09;76.67;38.3;7.5;7;76;40;2.533016833128589e-05;42.39;21.82;0.47594556;0.716607418;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 14:00:00;37.73;76.78;38.29;7.5;7;76;40;0.0;43.06;21.82;0.499448423;0.717637267;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 15:00:00;36.08;76.78;38.15;7.5;7;76;40;0.0;44.09;21.82;0.522753814;0.71950131;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 16:00:00;36.19;76.63;38.18;7.5;7;76;40;3.1526803624460323e-06;44.47;21.82;0.547700479;0.720328087;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 17:00:00;37.06;76.6;38.22;7.5;7;76;40;2.4314481178257035e-06;46.98;21.82;0.576399915;0.718324916;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 18:00:00;38.89;76.72;38.17;7.5;7;76;40;0.0;48.16;21.82;0.589744635;0.714285537;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-28 19:00:00;41.33;77.47;38.07;7.5;7;77;40;0.0;52.77;21.82;0.584631507;0.709335971;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-28 20:00:00;42.83;79.12;38.08;7.5;7;79;40;0.0;46.61;21.82;0.584805947;0.717570915;3.0120498432855713;-0.11521164777987662;1.0217064677179493;0.30021997783769167;84.07;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2019-03-28 21:00:00;43.91;80.78;38.2;7.5;7;80;40;0.0;43.48;21.82;0.580569877;0.721937091;2.9762223090178583;-0.11408702230073081;1.0218594780045358;0.30101273154840985;84.07;2.6909435726880875;1.5656651556114982;0.435053025194775;0.3523585378594898
2019-03-28 22:00:00;43.51;81.81;38.22;7.5;7;81;40;0.0;42.38;21.82;0.57147556;0.719622133;2.9407817816566135;-0.11289101749744108;1.0219646829749014;0.30181483713736046;84.07;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2019-03-28 23:00:00;42.5;81.76;38.07;7.5;7;81;40;0.0;39.32;21.82;0.559418391;0.715339597;2.9407817816566135;-0.11289101749744108;1.0219646829749014;0.30181483713736046;84.07;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2019-03-29 00:00:00;41.77;81.09;37.94;7.13;7;81;40;0.0;39.28;21.82;0.545602372;0.709099311;2.9407817816566135;-0.11289101749744108;1.0219646829749014;0.30181483713736046;84.07;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2019-03-29 01:00:00;40.62;79.76;38.08;7.13;7;79;40;0.0;34.1;21.82;0.531812665;0.701715211;3.0120498432855713;-0.11521164777987662;1.0217064677179493;0.30021997783769167;84.07;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2019-03-29 02:00:00;40.75;78.37;38.17;7.13;7;78;40;0.0;34.44;21.82;0.525712469;0.702054496;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-29 03:00:00;40.32;77.54;38.39;7.13;7;77;40;0.0;34.47;21.82;0.518085826;0.701383312;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-29 04:00:00;41.88;77.37;38.55;7.13;7;77;40;0.0;34.99;21.82;0.51546963;0.702572085;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-29 05:00:00;45.65;76.91;38.57;7.13;7;76;40;0.0;38.04;21.82;0.520873704;0.708454088;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 06:00:00;51.93;76.55;38.56;7.13;7;76;40;0.0;45.56;21.82;0.520834519;0.711147893;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 07:00:00;52.4;76.71;38.52;7.13;7;76;40;0.0;48.44;21.82;0.4963988;0.709599942;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 08:00:00;50.24;76.56;38.43;7.13;7;76;40;0.0;47.62;21.82;0.460268555;0.713354987;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 09:00:00;44.77;76.6;38.55;7.13;7;76;40;0.0;43.07;21.82;0.418011133;0.709570918;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 10:00:00;39.88;76.84;38.62;7.13;7;76;40;0.0002865873058695;38.2;21.82;0.38437825;0.705736295;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 11:00:00;37.56;76.58;38.72;7.13;7;76;40;0.0002150066036288;34.49;21.82;0.370235591;0.703667795;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 12:00:00;36.52;76.73;38.73;7.13;7;76;40;3.806572184009743e-05;33.43;21.82;0.361032403;0.701724929;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 13:00:00;34.35;76.76;38.72;7.13;7;76;40;0.0;32.87;21.82;0.35776492;0.697757952;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 14:00:00;32.6;76.16;38.58;7.13;7;76;40;0.0001158434932211;32.4;21.82;0.364604424;0.693616016;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 15:00:00;32.45;76.62;38.56;7.13;7;76;40;0.0002223346405038;33.13;21.82;0.39433888;0.696131001;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 16:00:00;32.61;76.46;38.68;7.13;7;76;40;0.0001278627662937;36.01;21.82;0.448599507;0.702595001;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-29 17:00:00;32.64;75.37;38.71;7.13;7;75;40;3.246571098354521e-05;44.0;21.82;0.52010735;0.706381138;3.156993111563018;-0.11868682046024859;1.020762401613307;0.2974296121414805;84.07;2.6909435726880875;1.5656651556115004;0.4351261521309408;0.3523585378594898
2019-03-29 18:00:00;34.36;75.37;38.78;7.13;7;75;40;0.0;49.54;21.82;0.560702241;0.706738737;3.156993111563018;-0.11868682046024859;1.020762401613307;0.2974296121414805;84.07;2.6909435726880875;1.5656651556115004;0.4351261521309408;0.3523585378594898
2019-03-29 19:00:00;36.18;75.47;38.83;7.13;7;75;40;0.0;49.33;21.82;0.559402683;0.702502113;3.156993111563018;-0.11868682046024859;1.020762401613307;0.2974296121414805;84.07;2.6909435726880875;1.5656651556115004;0.4351261521309408;0.3523585378594898
2019-03-29 20:00:00;37.24;77.12;38.99;7.13;7;77;40;0.0;47.94;21.82;0.550024623;0.710506801;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-29 21:00:00;38.1;77.9;39.15;7.13;7;77;40;0.0;43.04;21.82;0.542028248;0.709268217;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-29 22:00:00;37.77;78.24;38.94;7.13;7;78;40;0.0;42.75;21.82;0.538041255;0.704428621;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-29 23:00:00;37.88;78.25;38.77;7.13;7;78;40;0.0;39.32;21.82;0.535158516;0.700324422;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-30 00:00:00;37.79;78.01;38.79;7.52;7;78;40;0.0;37.49;21.82;0.533538438;0.704564105;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-30 01:00:00;38.03;77.6;38.84;7.52;7;77;40;0.0;36.68;21.82;0.528122671;0.702247127;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-30 02:00:00;37.73;76.88;39.03;7.52;7;76;40;0.0;34.36;21.82;0.521376789;0.696868172;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 03:00:00;38.02;76.44;39.28;7.52;7;76;40;0.0;34.61;21.82;0.512156454;0.69399812;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 04:00:00;39.3;76.25;39.53;7.52;7;76;40;0.0;36.08;21.82;0.505495848;0.68903444;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 05:00:00;42.1;76.28;39.37;7.52;7;76;40;0.0;35.02;21.82;0.503491935;0.689345902;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 06:00:00;45.75;76.19;39.29;7.52;7;76;40;0.0;33.51;21.82;0.488657333;0.68858102;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 07:00:00;46.22;76.34;39.13;7.52;7;76;40;0.0;33.23;21.82;0.438659572;0.690072268;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 08:00:00;44.68;76.48;39.09;7.52;7;76;40;6.19135557961187e-05;34.93;21.82;0.389180891;0.692480677;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 09:00:00;41.31;76.68;38.72;7.52;7;76;40;0.0002608596430822;33.17;21.82;0.351914735;0.683504537;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 10:00:00;37.1;76.52;38.5;7.52;7;76;40;0.0004176732688039;31.63;21.82;0.317639327;0.672383053;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 11:00:00;33.74;76.74;38.53;7.52;7;76;40;0.0005330180937611;29.24;21.82;0.291082644;0.665206557;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 12:00:00;31.22;76.61;38.67;7.52;7;76;40;0.0005969892584273;28.77;21.82;0.271577239;0.656012448;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 13:00:00;29.75;76.66;38.78;7.52;7;76;40;0.0005614265972739;25.92;21.82;0.264033653;0.644080967;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 14:00:00;28.98;76.6;38.93;7.52;7;76;40;0.0004671033868106;25.45;21.82;0.269297658;0.638588565;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 15:00:00;28.59;76.18;39.18;7.52;7;76;40;0.0002706152071612;29.25;21.82;0.30961727;0.652808463;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 16:00:00;29.55;76.07;39.22;7.52;7;76;40;8.875279129652405e-05;32.02;21.82;0.378531922;0.678498517;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-30 17:00:00;30.83;75.22;39.17;7.52;7;75;40;1.5717744653727466e-05;37.39;21.82;0.460435633;0.688123458;3.156993111563018;-0.11868682046024859;1.020762401613307;0.2974296121414805;84.07;2.6909435726880875;1.5656651556115004;0.4351261521309408;0.3523585378594898
2019-03-30 18:00:00;35.13;77.21;39.15;7.52;7;77;40;0.0;44.99;21.82;0.506292247;0.685711004;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-30 19:00:00;37.31;78.3;39.25;7.52;7;78;40;0.0;45.96;21.82;0.511691128;0.684168053;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-30 20:00:00;37.94;79.75;39.22;7.52;7;79;40;0.0;43.08;21.82;0.504834728;0.692364182;3.0120498432855713;-0.11521164777987662;1.0217064677179493;0.30021997783769167;84.07;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2019-03-30 21:00:00;36.31;78.48;39.2;7.52;7;78;40;0.0;40.53;21.82;0.496782565;0.698945669;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2019-03-30 22:00:00;34.59;77.71;38.99;7.52;7;77;40;0.0;40.86;21.82;0.487925615;0.696164267;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-30 23:00:00;34.14;77.96;39.09;7.52;7;77;40;0.0;36.85;21.82;0.478559591;0.696437784;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-31 00:00:00;33.15;77.22;39.19;7.14;7;77;40;0.0;40.1;21.82;0.469378196;0.694791268;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-31 01:00:00;33.7;76.43;39.12;7.14;7;76;40;0.0;33.95;21.82;0.462588576;0.693914957;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 02:00:00;35.1;76.51;39.62;7.14;7;76;40;0.0;31.95;21.82;0.451362123;0.685477976;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 03:00:00;36.64;76.43;39.78;7.14;7;76;40;0.0;31.9;21.82;0.434157115;0.673967015;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 04:00:00;38.51;76.36;39.67;7.14;7;76;40;0.0;30.54;21.82;0.42329081;0.665308798;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 05:00:00;41.46;76.29;39.63;7.14;7;76;40;0.0;30.81;21.82;0.419963871;0.65937012;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 06:00:00;45.14;76.13;39.36;7.14;7;76;40;0.0;32.01;21.82;0.420508772;0.662376985;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 07:00:00;46.49;76.46;39.45;7.14;7;76;40;0.0;33.07;21.82;0.386158915;0.657000368;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 08:00:00;45.21;76.45;39.47;7.14;7;76;40;0.0001185181357834;32.78;21.82;0.328954906;0.640565256;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 09:00:00;43.56;76.71;39.42;7.14;7;76;40;0.000303723265545;28.82;21.82;0.27765398;0.623726883;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 10:00:00;40.88;76.47;39.35;7.14;7;76;40;0.0004853986996266;25.17;21.82;0.253994205;0.60882149;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 11:00:00;39.87;76.65;39.23;7.14;7;76;40;0.0006069956263334;25.15;21.82;0.243540463;0.604422324;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 12:00:00;38.13;76.62;39.33;7.14;7;76;40;0.0006419793769648;10.46;21.82;0.236280873;0.596913827;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 13:00:00;36.81;76.65;39.44;7.14;7;76;40;0.0006275678540138;1.11;21.82;0.241664847;0.611654136;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 14:00:00;34.99;76.63;39.64;7.14;7;76;40;0.0005002332402451;1.02;21.82;0.252657963;0.620283355;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 15:00:00;34.82;76.61;39.54;7.14;7;76;40;0.0003531172185373;11.51;21.82;0.268423093;0.615433113;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 16:00:00;35.14;76.71;39.66;7.14;7;76;40;0.000264553839828;26.73;21.82;0.31458269;0.618312664;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 17:00:00;36.57;76.65;39.54;7.14;7;76;40;5.35626764571181e-05;33.97;21.82;0.403430563;0.670112418;3.120218870825744;-0.1179206762148771;1.0209857352805412;0.29807276776803965;84.07;2.6909435726880866;1.565665155611499;0.4351064827188983;0.3523585378594898
2019-03-31 18:00:00;39.26;77.12;39.52;7.14;7;77;40;6.660523448250532e-05;38.69;21.82;0.450217758;0.692987434;3.0836858279846955;-0.11704314984382001;1.0211851198287445;0.2987349519652876;84.07;2.6909435726880875;1.565665155611498;0.4350898833942264;0.3523585378594898
2019-03-31 19:00:00;42.28;78.23;39.57;7.14;7;78;40;0.0;41.8;21.82;0.445377815;0.690326886;3.0475819700090563;-0.11613621039133043;1.0214339782234507;0.29946050082285863;84.07;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
