;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp1;P_in_hp5;P_in_hp6;P_in_hp7;P_in_sub_hp2;P_in_sub_hp1;P_in_sub_hp3;P_in_sub_hp4;P_in_sub_hp5;P_in_sub_hp6;P_in_sub_hp7;P_source;P_spotmarket;P_sub_source;Q_ccet;Q_demand;Q_in_st-tes;Q_in_sub_st-tes;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp1;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_prim;Q_out_st-tes;Q_out_sub_hp2;Q_out_sub_hp1;Q_out_sub_hp3;Q_out_sub_hp4;Q_out_sub_hp5;Q_out_sub_hp6;Q_out_sub_hp7;Q_out_sub_st-tes;Q_plb;Q_prim_to_sub;Q_sub_demand;storage_content_st-tes;storage_content_sub_st-tes;Q_out_hp;P_in_hp;Q_out_sub_hp;P_in_sub_hp;Emissions OM;Emissions DM;Sub Emissions OM;Sub Emissions DM
2040-01-01 10:00:00;0.0;216.9366944734691;216.9366944734691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;0.0;0.0;0.0;2.229466176049892;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;2.229466176049892;0.0;201.91;0.0;0.0;0.0;0.0;0.0;13.15774494170447;0.0;0.0;0.0;17.337604691500108;0.0;0.0;6.320916246799914;0.0;0.0;0.0;0.0;0.0;0.0;206.08985974979564;13.870083753200086;20.191000000000003;0.0;0.0;13.15774494170447;5.126380023385653;6.320916246799914;2.229466176049892;43.647662928061976;43.647662928061976;0.0;0.0
2040-01-01 11:00:00;0.0;216.8656418418901;216.8656418418901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;0.0;0.0;0.0;2.229466176049892;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;2.229466176049892;0.0;201.84999999999997;0.0;0.0;0.0;0.0;0.0;13.15774494170447;0.0;0.0;0.0;17.330104691500107;0.0;0.0;6.320916246799914;0.0;0.0;0.0;0.0;0.0;0.0;206.0223597497956;13.864083753200086;20.185000000000002;0.0;0.0;13.15774494170447;5.126380023385653;6.320916246799914;2.229466176049892;43.633367138588284;43.633367138588284;0.0;0.0
2040-01-01 12:00:00;0.0;216.42748394715326;216.42748394715326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;0.0;0.0;0.0;2.229466176049892;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;2.229466176049892;0.0;201.48;0.0;0.0;0.0;0.0;0.0;13.15774494170447;0.0;0.0;0.0;17.283854691500107;0.0;0.0;6.320916246799914;0.0;0.0;0.0;0.0;0.0;0.0;205.60610974979562;13.827083753200085;20.148;0.0;0.0;13.15774494170447;5.126380023385653;6.320916246799914;2.229466176049892;43.54520977016723;43.54520977016723;0.0;0.0
2040-01-01 13:00:00;0.0;224.61037868399538;224.61037868399538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;0.0;0.0;0.0;2.229466176049892;0.0;0.0;0.0;0.0;0.0;5.126380023385653;0.0;2.229466176049892;0.0;208.39;0.0;0.0;0.0;0.0;0.0;13.15774494170447;0.0;0.0;0.0;18.147604691500103;0.0;0.0;6.320916246799914;0.0;0.0;0.0;0.0;0.0;0.0;213.37985974979563;14.518083753200083;20.839;0.0;0.0;13.15774494170447;5.126380023385653;6.320916246799914;2.229466176049892;45.19160819121987;45.19160819121987;0.0;0.0
2040-01-01 14:00:00;948.267767323753;0.0;948.267767323753;481.13073630494677;481.13073630494677;475.98461134516725;5.146124959779532;0.0;0.0;0.0;0.0;5.146124959779532;0.0;0.0;0.0;0.0;2.229466176049892;0.0;0.0;0.0;0.0;0.0;0.0;475.98461134516725;2.229466176049892;260.3365045010103;210.86;0.0;35.283000282264;0.0;0.0;0.0;13.083600543319823;0.0;0.0;0.0;62.56010504433011;0.0;0.0;6.320916246799913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.048084035464086;21.086;0.0;35.283000282264;13.083600543319823;5.146124959779532;6.320916246799913;2.229466176049892;190.7914747855391;190.7914747855391;0.0;0.0
2040-01-01 15:00:00;1245.7251282019074;0.0;1245.7251282019074;630.2513417732397;630.2513417732397;625.0657269406724;5.1856148325672855;0.0;0.0;0.0;0.0;5.1856148325672855;0.0;0.0;0.0;0.0;2.25229168285412;0.0;0.0;0.0;0.0;0.0;0.0;625.0657269406724;2.25229168285412;342.000000001591;234.89;98.51168952279303;0.0;0.0;0.0;0.0;12.9353775717584;0.0;0.0;0.0;21.53368805055636;0.0;0.0;6.262049559554911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.22695044044509;23.489;0.0;35.28123613224989;12.9353775717584;5.1856148325672855;6.262049559554911;2.25229168285412;249.48112655898876;249.48112655898876;0.004175379001566474;0.004175379001566474
2040-01-01 16:00:00;1245.7257563289252;0.0;1245.7257563289252;628.4443772843865;628.4443772843865;628.4443772843865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.263486789279459;0.0;0.0;0.0;0.0;0.0;0.0;628.4443772843865;2.263486789279459;342.0000000016398;246.54;72.4312407680771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.028759233562724;0.0;0.0;6.23099261314982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.42300738685018;24.654;98.51168952279303;35.279472070443276;0.0;0.0;6.23099261314982;2.263486789279459;206.74226194535706;-7.971112748728686e+17;0.15810786753228087;2870979366633713.0
2040-01-01 17:00:00;1245.726021353213;0.0;1245.726021353213;627.5531001977678;627.5531001977678;627.5531001977678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.263486789279459;0.0;0.0;0.0;0.0;0.0;0.0;627.5531001977678;2.263486789279459;342.0000000016428;237.96;82.08374076808003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.95625923356273;0.0;0.0;6.23099261314982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.565007386850183;23.796000000000003;170.938004706394;35.27770809683975;0.0;0.0;6.23099261314982;2.263486789279459;205.63866586570452;-7.959807897568276e+17;0.16231311129788056;2870979366633713.0
2040-01-01 18:00:00;1245.725430482779;0.0;1245.725430482779;629.3462842916078;629.3462842916078;629.3462842916078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25229168285412;0.0;0.0;0.0;0.0;0.0;0.0;629.3462842916078;2.25229168285412;342.00000000163215;219.61000000000004;102.76631195107574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.623688050556364;0.0;0.0;6.262049559554911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.698950440445092;21.961000000000002;253.0131985742387;35.27594421143491;0.0;0.0;6.262049559554911;2.25229168285412;205.00512533455668;205.00512533455668;0.1633170060785944;0.1633170060785944
2040-01-01 19:00:00;1245.724830054709;0.0;1245.724830054709;631.1556197433243;631.1556197433243;625.989749847151;5.165869896173406;0.0;0.0;0.0;0.0;5.165869896173406;0.0;0.0;0.0;0.0;2.240878929452006;0.0;0.0;0.0;0.0;0.0;0.0;625.989749847151;2.240878929452006;342.0000000015554;210.98;125.52133756571942;0.0;0.0;0.0;0.0;13.009478087300073;0.0;0.0;0.0;18.508140523136063;0.0;0.0;6.291487581491146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.806512418508852;21.098;355.7668598653857;35.27418041422434;13.009478087300073;5.165869896173406;6.291487581491146;2.240878929452006;211.98700292636408;211.98700292636408;0.13836699209054557;0.13836699209054557
2040-01-01 20:00:00;1245.7251282019074;0.0;1245.7251282019074;630.2513417732397;630.2513417732397;625.0657269406724;5.1856148325672855;0.0;0.0;0.0;0.0;5.1856148325672855;0.0;0.0;0.0;0.0;2.240878929452006;0.0;0.0;0.0;0.0;0.0;0.0;625.0657269406724;2.240878929452006;342.000000001591;210.1;126.43723705021334;0.0;0.0;0.0;0.0;12.9353775717584;0.0;0.0;0.0;18.398140523136068;0.0;0.0;6.291487581491146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.718512418508855;21.01;481.2704090881119;35.272416705203625;12.9353775717584;5.1856148325672855;6.291487581491146;2.240878929452006;242.27801929941376;-1.4046513983887805e+17;0.029977572022083013;503571638342838.75
2040-01-01 21:00:00;1245.725430482779;0.0;1245.725430482779;629.3462842916078;629.3462842916078;624.1272391308469;5.219045160761021;0.0;0.0;0.0;0.0;5.219045160761021;0.0;0.0;0.0;0.0;2.25229168285412;0.0;0.0;0.0;0.0;0.0;0.0;624.1272391308469;2.25229168285412;342.00000000163215;205.68999999999997;131.3154054522432;0.0;0.0;0.0;0.0;12.889093501167386;0.0;0.0;0.0;17.883688050556366;0.0;0.0;6.262049559554911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.306950440445092;20.569000000000003;607.6835826178708;35.27065308436836;12.889093501167386;5.219045160761021;6.262049559554911;2.25229168285412;234.7420980918118;234.7420980918118;0.05737069667497917;0.05737069667497917
2040-01-01 22:00:00;1245.724830054709;0.0;1245.724830054709;631.1556197433243;631.1556197433243;625.989749847151;5.165869896173406;0.0;0.0;0.0;0.0;5.165869896173406;0.0;0.0;0.0;0.0;2.240878929452006;0.0;0.0;0.0;0.0;0.0;0.0;625.989749847151;2.240878929452006;342.0000000015554;184.68;155.1088375657194;0.0;0.0;0.0;0.0;13.009478087300073;0.0;0.0;0.0;15.220640523136062;0.0;0.0;6.291487581491146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.17651241850885;18.467999999999996;738.9686038909831;35.268889551714146;13.009478087300073;5.165869896173406;6.291487581491146;2.240878929452006;248.20979870071866;-3.863247203296231e+16;0.008698894751229681;138294105602284.72
2040-01-01 23:00:00;1245.724830054709;0.0;1245.724830054709;631.1556197433243;631.1556197433243;625.989749847151;5.165869896173406;0.0;0.0;0.0;0.0;5.165869896173406;0.0;0.0;0.0;0.0;2.240878929452006;0.0;0.0;0.0;0.0;0.0;0.0;625.989749847151;2.240878929452006;342.0000000015554;181.19999999999996;159.02383756571945;0.0;0.0;0.0;0.0;13.009478087300073;0.0;0.0;0.0;14.785640523136067;0.0;0.0;6.291487581491146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.828512418508854;18.12;894.0404930265079;35.267126107236564;13.009478087300073;5.165869896173406;6.291487581491146;2.240878929452006;250.63983580700742;250.63983580700742;0.0;0.0
2040-01-02 00:00:00;1245.7257563289252;0.0;1245.7257563289252;628.4443772843865;628.4443772843865;623.1888568794078;5.255520404978687;0.0;0.0;0.0;0.0;5.255520404978687;0.0;0.0;0.0;0.0;2.263486789279459;0.0;0.0;0.0;0.0;0.0;0.0;623.1888568794078;2.263486789279459;342.0000000016398;192.06;146.56943025032635;0.0;0.0;0.0;0.0;12.848189482249255;0.0;0.0;0.0;16.218759233562725;0.0;0.0;6.230992613149821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.97500738685018;19.206000000000003;1053.019628567576;35.2653627509312;12.848189482249255;5.255520404978687;6.230992613149821;2.263486789279459;250.64002217337972;250.64002217337972;0.0;0.0
