timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;el_spot_price;gas_price;co2_price;ef_om;ef_dm;hp_Q_max;hp_Q_min;hp_c_1;hp_c_0;ccet_H_max;ccet_H_min;ccet_eta_el;ccet_eta_th;biogas_price
2040-01-06 01:00:00;187.94;98.62;50;5.3279703961566;5;98;104.444375877;30.32;126.0;0.0;0.0;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-06 02:00:00;203.97;102.7;50;5.3279703961566;5;102;104.444375877;30.32;126.0;0.0;0.0;1.026991398418615;0.3082727619976261;2.533814002699808;-0.0983108649589227;3.6424504789979215;1.6751360034517804;0.5032124652240861;0.2745404517609743;124.82
2040-01-06 03:00:00;201.34;105.35;50;5.3279703961566;5;105;104.444375877;30.32;126.0;0.0;0.0;1.0197038089962538;0.3091976348769284;2.4396912606851044;-0.0880451596470035;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-06 04:00:00;199.17;106.0;50;5.3279703961566;5;106;104.444375877;30.32;126.0;0.0;0.0;1.014819961882857;0.3092621104224395;2.4104459778489185;-0.0850260427887409;3.642452622548899;1.6751361365226929;0.5004973907740338;0.2745402901968375;124.82
2040-01-06 05:00:00;198.8;105.29;50;5.3279703961566;5;105;107.674614306;30.32;126.0;0.0168828270602883;0.4456000000000014;1.0197038089962538;0.3091976348769284;2.4396912606851044;-0.0880451596470035;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-06 06:00:00;199.03;104.25;50;5.3279703961566;5;104;107.674614306;30.32;126.0;0.0908806772300623;0.4456000000000001;1.0246486749723214;0.3091183078099583;2.4694972629598806;-0.0911261537093004;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-06 07:00:00;189.62;101.97;50;5.3279703961566;5;101;114.437893831;30.32;126.0;0.0947300193110852;0.4455999999999998;1.024205774087331;0.3074888652027516;2.568556034764525;-0.1024543417289998;3.642474479678195;1.675135969727456;0.5030590223827603;0.2745386427781278;124.82
2040-01-06 08:00:00;195.62;99.69;50;5.3279703961566;5;99;114.437893831;30.32;126.0;0.0922123673382653;0.4455999999999998;1.0182477618375023;0.3058248826332772;2.6405294374336488;-0.1110507122742538;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-06 09:00:00;213.12;99.27;50;5.3279703961566;5;99;107.674614306;30.32;126.0;0.0889310968044909;0.4455999999999999;1.0182477618375023;0.3058248826332772;2.6405294374336488;-0.1110507122742538;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-06 10:00:00;220.22;99.12;50;5.3279703961566;5;99;107.674614306;30.32;126.0;0.0873580832675165;0.4456000000000001;1.0182477618375023;0.3058248826332772;2.6405294374336488;-0.1110507122742538;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
