date;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;el_spot_price;gas_price;co2_price;ef_om;ef_dm;ccet_H_max;ccet_H_min;ccet_eta_el;ccet_eta_th
2019-03-04 20:00:00;205.04;95.7;50;5.045409376012653;5;95;25.98;18.657;21.82;0.255547666;0.608774525;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-04 21:00:00;199.18;95.85;50;5.045409376012653;5;95;21.1;18.657;21.82;0.233408424;0.589494079;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-04 22:00:00;193.35;97.86;50;5.045409376012653;5;97;10.06;18.657;21.82;0.225466;0.576513754;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-04 23:00:00;155.84;92.77;50;5.045409376012653;5;92;-2.39;18.657;21.82;0.226524157;0.577083805;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-05 00:00:00;164.28;95.3;50;5.39859299201175;5;95;-0.08;18.657;21.82;0.214488505;0.566887534;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-05 01:00:00;165.07;95.27;50;5.39859299201175;5;95;-2.39;18.657;21.82;0.215837368;0.569436509;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-05 02:00:00;166.8;94.95;50;5.39859299201175;5;94;-4.95;18.657;21.82;0.215300204;0.56825157;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-05 03:00:00;172.23;94.82;50;5.39859299201175;5;94;-1.92;18.657;21.82;0.215404403;0.568602436;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-05 04:00:00;189.33;97.1;50;5.39859299201175;5;97;-2.23;18.657;21.82;0.222804223;0.576013067;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-05 05:00:00;212.42;99.0;50;5.39859299201175;5;99;11.23;18.657;21.82;0.234538447;0.589320431;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-05 06:00:00;212.46;96.91;50;5.39859299201175;5;96;33.49;18.657;21.82;0.268597032;0.615699427;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-05 07:00:00;205.59;95.39;50;5.39859299201175;5;95;44.24;18.657;21.82;0.290005714;0.644263626;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-05 08:00:00;206.22;97.59;50;5.39859299201175;5;97;40.76;18.657;21.82;0.27895181;0.655212001;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-05 09:00:00;191.65;97.21;50;5.39859299201175;5;97;34.59;18.657;21.82;0.266678705;0.653191845;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-05 10:00:00;167.57;93.82;50;5.39859299201175;5;93;27.31;18.657;21.82;0.250443203;0.639903836;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-05 11:00:00;161.95;92.56;50;5.39859299201175;5;92;31.07;18.657;21.82;0.252856641;0.643822913;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-05 12:00:00;169.12;91.54;50;5.39859299201175;5;91;32.45;18.657;21.82;0.255704443;0.645098283;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-05 13:00:00;170.36;91.05;50;5.39859299201175;5;91;34.04;18.657;21.82;0.264949918;0.64835388;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-05 14:00:00;180.06;91.48;50;5.39859299201175;5;91;37.7;18.657;21.82;0.280249805;0.651299918;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-05 15:00:00;189.47;92.06;50;5.39859299201175;5;92;44.09;18.657;21.82;0.30624311;0.667576833;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-05 16:00:00;197.89;92.97;50;5.39859299201175;5;92;46.39;18.657;21.82;0.343228815;0.671943285;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-05 17:00:00;209.74;94.12;50;5.39859299201175;5;94;49.27;18.657;21.82;0.392199612;0.679834194;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-05 18:00:00;212.12;93.93;50;5.39859299201175;5;93;55.01;18.657;21.82;0.42301492;0.688308235;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-05 19:00:00;209.08;94.28;50;5.39859299201175;5;94;55.23;18.657;21.82;0.420437771;0.691746072;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-05 20:00:00;202.42;94.16;50;5.39859299201175;5;94;51.1;18.657;21.82;0.416100303;0.697551372;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-05 21:00:00;194.56;94.44;50;5.39859299201175;5;94;48.09;18.657;21.82;0.413591531;0.699656943;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-05 22:00:00;186.75;97.37;50;5.39859299201175;5;97;46.09;18.657;21.82;0.418321948;0.701419565;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-05 23:00:00;173.12;98.22;50;5.39859299201175;5;98;41.54;18.657;21.82;0.414116595;0.697397617;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186
2019-03-06 00:00:00;145.21;93.44;50;5.257333672956764;5;93;36.08;18.657;21.82;0.404788945;0.692605846;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-06 01:00:00;156.42;94.68;50;5.257333672956764;5;94;32.69;18.657;21.82;0.400959183;0.684001205;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-06 02:00:00;162.47;94.51;50;5.257333672956764;5;94;33.01;18.657;21.82;0.396210708;0.675398939;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-06 03:00:00;172.6;95.41;50;5.257333672956764;5;95;32.2;18.657;21.82;0.397217356;0.674633875;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-06 04:00:00;190.33;96.67;50;5.257333672956764;5;96;30.7;18.657;21.82;0.403860168;0.676249151;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-06 05:00:00;223.6;100.73;50;5.257333672956764;5;100;33.11;18.657;21.82;0.418750341;0.686321825;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842
2019-03-06 06:00:00;233.21;100.42;50;5.257333672956764;5;100;43.81;18.657;21.82;0.422695183;0.693604389;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842
2019-03-06 07:00:00;231.32;101.17;50;5.257333672956764;5;101;47.46;18.657;21.82;0.406616734;0.691968136;3.642474479678195;1.675135969727456;0.5030590223827603;0.2745386427781278
2019-03-06 08:00:00;202.32;100.45;50;5.257333672956764;5;100;47.38;18.657;21.82;0.371991495;0.693907019;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842
2019-03-06 09:00:00;169.76;99.22;50;5.257333672956764;5;99;40.04;18.657;21.82;0.347875064;0.690064358;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-06 10:00:00;165.23;98.43;50;5.257333672956764;5;98;33.13;18.657;21.82;0.320751759;0.686874894;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186
2019-03-06 11:00:00;160.43;97.07;50;5.257333672956764;5;97;29.79;18.657;21.82;0.291326078;0.675718164;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-06 12:00:00;162.44;96.83;50;5.257333672956764;5;96;28.65;18.657;21.82;0.265333362;0.654616631;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-06 13:00:00;168.0;95.53;50;5.257333672956764;5;95;28.62;18.657;21.82;0.271804195;0.656816424;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-06 14:00:00;174.46;94.26;50;5.257333672956764;5;94;28.9;18.657;21.82;0.287682198;0.666285918;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-06 15:00:00;178.86;94.88;50;5.257333672956764;5;94;28.66;18.657;21.82;0.303554469;0.666568784;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-06 16:00:00;192.89;94.61;50;5.257333672956764;5;94;29.37;18.657;21.82;0.32920141;0.679212208;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-06 17:00:00;197.48;93.65;50;5.257333672956764;5;93;36.88;18.657;21.82;0.347909299;0.687215;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-06 18:00:00;197.75;93.33;50;5.257333672956764;5;93;43.7;18.657;21.82;0.341235636;0.686722846;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-06 19:00:00;196.82;93.28;50;5.257333672956764;5;93;43.9;18.657;21.82;0.341525999;0.686706626;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-06 20:00:00;197.21;94.27;50;5.257333672956764;5;94;40.38;18.657;21.82;0.343159833;0.694966919;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-06 21:00:00;183.39;93.81;50;5.257333672956764;5;93;28.96;18.657;21.82;0.325951365;0.680179839;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-06 22:00:00;152.18;90.67;50;5.257333672956764;5;90;29.55;18.657;21.82;0.319166502;0.66906735;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-06 23:00:00;148.36;91.19;50;5.257333672956764;5;91;27.49;18.657;21.82;0.314782942;0.658260854;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 00:00:00;145.82;91.06;50;5.313843051516608;5;91;25.05;18.657;21.82;0.300190417;0.635276302;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 01:00:00;142.76;90.52;50;5.313843051516608;5;90;23.81;18.657;21.82;0.301665861;0.628894313;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-07 02:00:00;147.29;90.94;50;5.313843051516608;5;90;21.16;18.657;21.82;0.29797215;0.630185043;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-07 03:00:00;149.49;91.07;50;5.313843051516608;5;91;17.97;18.657;21.82;0.294110424;0.627615017;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 04:00:00;152.51;90.24;50;5.313843051516608;5;90;21.8;18.657;21.82;0.282866445;0.619610107;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-07 05:00:00;167.51;90.26;50;5.313843051516608;5;90;23.17;18.657;21.82;0.284903209;0.621858679;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-07 06:00:00;196.22;91.95;50;5.313843051516608;5;91;31.58;18.657;21.82;0.315239474;0.645626331;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 07:00:00;195.31;91.51;50;5.313843051516608;5;91;39.91;18.657;21.82;0.324755312;0.65977742;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 08:00:00;185.18;92.58;50;5.313843051516608;5;92;39.4;18.657;21.82;0.300006824;0.65998316;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-07 09:00:00;154.68;92.0;50;5.313843051516608;5;92;32.39;18.657;21.82;0.263606995;0.648573991;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-07 10:00:00;144.85;90.1;50;5.313843051516608;5;90;28.35;18.657;21.82;0.239194034;0.635195962;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-07 11:00:00;154.87;91.77;50;5.313843051516608;5;91;28.54;18.657;21.82;0.233986245;0.629642159;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 12:00:00;160.45;90.2;50;5.313843051516608;5;90;28.22;18.657;21.82;0.224679177;0.617001647;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-07 13:00:00;190.37;89.97;50;5.313843051516608;5;89;25.63;18.657;21.82;0.223540503;0.618685157;3.6424645832695743;1.6751355453539905;0.5116919498213934;0.2745393886868755
2019-03-07 14:00:00;210.58;93.73;50;5.313843051516608;5;93;27.62;18.657;21.82;0.219101604;0.613436476;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-07 15:00:00;201.48;97.52;50;5.313843051516608;5;97;27.54;18.657;21.82;0.223857609;0.618004797;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-07 16:00:00;185.92;96.43;50;5.313843051516608;5;96;28.24;18.657;21.82;0.23839246;0.624505488;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-07 17:00:00;185.93;95.9;50;5.313843051516608;5;95;34.06;18.657;21.82;0.284350118;0.642537348;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-07 18:00:00;194.54;95.69;50;5.313843051516608;5;95;43.95;18.657;21.82;0.302557542;0.650186516;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-07 19:00:00;189.7;94.9;50;5.313843051516608;5;94;45.01;18.657;21.82;0.298034136;0.651988946;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-07 20:00:00;180.32;93.14;50;5.313843051516608;5;93;39.76;18.657;21.82;0.277374727;0.653590427;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-07 21:00:00;172.92;91.99;50;5.313843051516608;5;91;27.12;18.657;21.82;0.250062292;0.6347648;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-07 22:00:00;163.39;92.2;50;5.313843051516608;5;92;29.25;18.657;21.82;0.237934995;0.616604145;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-07 23:00:00;156.88;92.21;50;5.313843051516608;5;92;7.01;18.657;21.82;0.218307839;0.608048036;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-08 00:00:00;154.92;91.74;50;5.575184800011298;5;91;12.49;18.657;21.82;0.216941316;0.637727782;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-08 01:00:00;160.75;91.82;50;5.575184800011298;5;91;-2.47;18.657;21.82;0.215563148;0.645866366;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-08 02:00:00;155.88;90.66;50;5.575184800011298;5;90;-4.97;18.657;21.82;0.213877147;0.648528943;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-08 03:00:00;138.29;86.16;50;5.575184800011298;5;86;-1.71;18.657;21.82;0.213262503;0.645669528;3.642461533791108;1.6751354299490724;0.5138505409519345;0.2745396185319789
2019-03-08 04:00:00;184.2;92.49;50;5.575184800011298;5;92;0.76;18.657;21.82;0.217247401;0.623779757;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-08 05:00:00;203.03;94.59;50;5.575184800011298;5;94;19.94;18.657;21.82;0.22997792;0.617661976;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-08 06:00:00;241.74;99.18;50;5.575184800011298;5;99;25.78;18.657;21.82;0.260365846;0.641300114;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-08 07:00:00;233.44;97.84;50;5.575184800011298;5;97;36.05;18.657;21.82;0.267792082;0.648180664;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-08 08:00:00;219.23;97.88;50;5.575184800011298;5;97;32.34;18.657;21.82;0.263507856;0.648112483;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-08 09:00:00;194.16;96.46;50;5.575184800011298;5;96;25.06;18.657;21.82;0.25140298;0.639860409;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-08 10:00:00;170.99;93.0;50;5.575184800011298;5;93;22.96;18.657;21.82;0.244421798;0.631346141;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-08 11:00:00;166.46;91.96;50;5.575184800011298;5;91;25.61;18.657;21.82;0.241756526;0.635532657;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-08 12:00:00;172.93;91.76;50;5.575184800011298;5;91;23.35;18.657;21.82;0.242454364;0.637095142;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-08 13:00:00;172.56;90.66;50;5.575184800011298;5;90;23.48;18.657;21.82;0.248528674;0.63805169;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686
2019-03-08 14:00:00;176.52;91.0;50;5.575184800011298;5;91;25.38;18.657;21.82;0.260296138;0.641501378;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-08 15:00:00;189.72;93.65;50;5.575184800011298;5;93;33.71;18.657;21.82;0.289938378;0.65265063;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-08 16:00:00;192.26;93.77;50;5.575184800011298;5;93;38.34;18.657;21.82;0.330193603;0.657804956;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-08 17:00:00;193.54;91.88;50;5.575184800011298;5;91;43.07;18.657;21.82;0.366452573;0.65531432;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-08 18:00:00;202.4;92.53;50;5.575184800011298;5;92;48.72;18.657;21.82;0.383920581;0.652790732;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-08 19:00:00;206.99;94.0;50;5.575184800011298;5;94;50.95;18.657;21.82;0.386859533;0.651879591;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-08 20:00:00;193.81;92.68;50;5.575184800011298;5;92;44.04;18.657;21.82;0.366835118;0.652455973;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-08 21:00:00;191.57;93.79;50;5.575184800011298;5;93;40.57;18.657;21.82;0.345244887;0.647553684;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431
2019-03-08 22:00:00;183.14;94.25;50;5.575184800011298;5;94;39.24;18.657;21.82;0.323939953;0.637446822;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-08 23:00:00;168.62;92.77;50;5.575184800011298;5;92;30.61;18.657;21.82;0.287720601;0.61938716;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-09 00:00:00;162.55;92.2;50;5.603453616635885;5;92;27.67;18.657;21.82;0.241734862;0.574530398;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-09 01:00:00;157.61;91.84;50;5.603453616635885;5;91;15.4;18.657;21.82;0.215906231;0.553290287;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-09 02:00:00;157.22;92.03;50;5.603453616635885;5;92;4.24;18.657;21.82;0.203730477;0.562346456;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-09 03:00:00;162.52;92.07;50;5.603453616635885;5;92;0.07;18.657;21.82;0.195511722;0.566495148;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-09 04:00:00;192.42;96.51;50;5.603453616635885;5;96;0.06;18.657;21.82;0.194744651;0.584742843;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-09 05:00:00;205.05;99.01;50;5.603453616635885;5;99;0.03;18.657;21.82;0.193902306;0.597285209;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-09 06:00:00;203.72;99.96;50;5.603453616635885;5;99;-0.04;18.657;21.82;0.191421952;0.595909364;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-09 07:00:00;205.85;99.58;50;5.603453616635885;5;99;0.13;18.657;21.82;0.184143845;0.571986803;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-09 08:00:00;204.02;97.44;50;5.603453616635885;5;97;10.05;18.657;21.82;0.182805015;0.573238986;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-09 09:00:00;203.09;97.69;50;5.603453616635885;5;97;8.54;18.657;21.82;0.185570855;0.596945587;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-09 10:00:00;197.02;97.13;50;5.603453616635885;5;97;7.83;18.657;21.82;0.178913962;0.595951496;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-09 11:00:00;191.94;95.86;50;5.603453616635885;5;95;11.03;18.657;21.82;0.181432771;0.5935122;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-09 12:00:00;191.45;95.89;50;5.603453616635885;5;95;0.74;18.657;21.82;0.17557408;0.576846665;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-09 13:00:00;191.89;95.66;50;5.603453616635885;5;95;0.04;18.657;21.82;0.175749314;0.565592707;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-09 14:00:00;192.3;94.25;50;5.603453616635885;5;94;-0.08;18.657;21.82;0.179097954;0.557462952;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-09 15:00:00;194.23;92.91;50;5.603453616635885;5;92;-0.82;18.657;21.82;0.189125283;0.555951484;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-09 16:00:00;223.54;94.79;50;5.603453616635885;5;94;0.08;18.657;21.82;0.207513518;0.570937934;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-09 17:00:00;252.44;99.66;50;5.603453616635885;5;99;10.96;18.657;21.82;0.233146093;0.586728807;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-09 18:00:00;255.63;102.1;50;5.603453616635885;5;102;22.8;18.657;21.82;0.241710704;0.589838977;3.6424504789979215;1.6751360034517804;0.5032124652240861;0.2745404517609743
2019-03-09 19:00:00;226.74;99.32;50;5.603453616635885;5;99;25.08;18.657;21.82;0.225697854;0.582424441;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-09 20:00:00;199.57;95.73;50;5.603453616635885;5;95;21.62;18.657;21.82;0.203768575;0.567322731;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-09 21:00:00;197.02;94.89;50;5.603453616635885;5;94;11.96;18.657;21.82;0.197784371;0.569352797;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-09 22:00:00;195.2;95.63;50;5.603453616635885;5;95;13.37;18.657;21.82;0.204087373;0.568289531;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-09 23:00:00;182.73;95.99;50;5.603453616635885;5;95;0.72;18.657;21.82;0.200943092;0.568382232;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-10 00:00:00;158.46;92.6;50;5.702345029115622;5;92;-23.04;18.657;21.82;0.20725034;0.576730875;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-10 01:00:00;158.28;91.98;50;5.702345029115622;5;91;-11.15;18.657;21.82;0.211871549;0.574423708;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489
2019-03-10 02:00:00;180.6;92.96;50;5.702345029115622;5;92;-12.55;18.657;21.82;0.218641236;0.567282431;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-10 03:00:00;194.17;94.44;50;5.702345029115622;5;94;-2.89;18.657;21.82;0.223964804;0.560539768;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-10 04:00:00;205.71;95.36;50;5.702345029115622;5;95;-2.6;18.657;21.82;0.237645111;0.558212005;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-10 05:00:00;214.75;96.89;50;5.702345029115622;5;96;-0.86;18.657;21.82;0.252918921;0.546562031;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823
2019-03-10 06:00:00;223.2;98.59;50;5.702345029115622;5;98;4.97;18.657;21.82;0.273244543;0.55322955;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186
2019-03-10 07:00:00;222.25;99.67;50;5.702345029115622;5;99;19.32;18.657;21.82;0.301872912;0.572887349;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-10 08:00:00;216.07;100.33;50;5.702345029115622;5;100;26.24;18.657;21.82;0.316182231;0.592405274;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842
2019-03-10 09:00:00;193.34;99.04;50;5.702345029115622;5;99;28.97;18.657;21.82;0.319568468;0.594037563;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376
2019-03-10 10:00:00;176.02;95.14;50;5.702345029115622;5;95;27.12;18.657;21.82;0.308463669;0.590783142;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-10 11:00:00;177.84;95.05;50;5.702345029115622;5;95;32.46;18.657;21.82;0.303745648;0.590924483;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-10 12:00:00;188.83;94.9;50;5.702345029115622;5;94;31.01;18.657;21.82;0.30265871;0.596987261;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895
2019-03-10 13:00:00;185.96;95.0;50;5.702345029115622;5;95;27.84;18.657;21.82;0.292357321;0.597964524;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-10 14:00:00;178.21;92.4;50;5.702345029115622;5;92;23.06;18.657;21.82;0.282026744;0.585958516;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-10 15:00:00;188.93;92.78;50;5.702345029115622;5;92;23.07;18.657;21.82;0.28434791;0.584809619;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479
2019-03-10 16:00:00;208.54;95.07;50;5.702345029115622;5;95;23.79;18.657;21.82;0.29582249;0.590710347;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601
2019-03-10 17:00:00;233.42;98.19;50;5.702345029115622;5;98;29.17;18.657;21.82;0.312678072;0.597552086;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186
2019-03-10 18:00:00;232.04;97.96;50;5.702345029115622;5;97;31.01;18.657;21.82;0.308624909;0.599560842;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817
2019-03-10 19:00:00;229.37;98.03;50;5.702345029115622;5;98;40.92;18.657;21.82;0.298285554;0.600214823;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186
2019-03-10 20:00:00;225.71;98.41;50;5.702345029115622;5;98;29.91;18.657;21.82;0.277067358;0.596162026;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186
2019-03-10 21:00:00;220.59;100.38;50;5.702345029115622;5;100;24.89;18.657;21.82;0.255994604;0.582949122;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842
2019-03-10 22:00:00;207.64;101.52;50;5.702345029115622;5;101;26.63;18.657;21.82;0.251479114;0.578784765;3.642474479678195;1.675135969727456;0.5030590223827603;0.2745386427781278
